1687982338.878174;total;1410.00;0.00;1410.00;0;705;30.00;0.00;30.00;0;15;0.00;0.00;0;0
1687982339.379020;h1-eth0;1407.19;149.70;1556.89;75;705;29.94;2.00;31.94;1;15;0.00;0.00;0;0
1687982339.379045;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982339.379048;total;1407.19;149.70;1556.89;75;705;29.94;2.00;31.94;1;15;0.00;0.00;0;0
1687982339.880043;h1-eth0;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982339.880066;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982339.880071;total;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982340.380261;h1-eth0;1501.00;149.70;1650.70;75;752;31.94;2.00;33.93;1;16;0.00;0.00;0;0
1687982340.380287;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982340.380291;total;1501.00;149.70;1650.70;75;752;31.94;2.00;33.93;1;16;0.00;0.00;0;0
1687982340.880646;h1-eth0;1316.00;0.00;1316.00;0;658;28.00;0.00;28.00;0;14;0.00;0.00;0;0
1687982340.880673;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982340.880676;total;1316.00;0.00;1316.00;0;658;28.00;0.00;28.00;0;14;0.00;0.00;0;0
1687982341.381571;h1-eth0;1501.00;149.70;1650.70;75;752;31.94;2.00;33.93;1;16;0.00;0.00;0;0
1687982341.381594;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982341.381598;total;1501.00;149.70;1650.70;75;752;31.94;2.00;33.93;1;16;0.00;0.00;0;0
1687982341.881747;h1-eth0;1316.00;0.00;1316.00;0;658;28.00;0.00;28.00;0;14;0.00;0.00;0;0
1687982341.881777;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982341.881781;total;1316.00;0.00;1316.00;0;658;28.00;0.00;28.00;0;14;0.00;0.00;0;0
1687982342.382228;h1-eth0;1501.00;149.70;1650.70;75;752;31.94;2.00;33.93;1;16;0.00;0.00;0;0
1687982342.382243;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982342.382247;total;1501.00;149.70;1650.70;75;752;31.94;2.00;33.93;1;16;0.00;0.00;0;0
1687982342.882694;h1-eth0;1316.00;0.00;1316.00;0;658;28.00;0.00;28.00;0;14;0.00;0.00;0;0
1687982342.882712;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982342.882716;total;1316.00;0.00;1316.00;0;658;28.00;0.00;28.00;0;14;0.00;0.00;0;0
1687982343.382987;h1-eth0;1313.37;0.00;1313.37;0;658;27.94;0.00;27.94;0;14;0.00;0.00;0;0
1687982343.383037;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982343.383051;total;1313.37;0.00;1313.37;0;658;27.94;0.00;27.94;0;14;0.00;0.00;0;0
1687982343.885437;h1-eth0;1310.76;149.40;1460.16;75;658;27.89;1.99;29.88;1;14;0.00;0.00;0;0
